Torneo,Fase y Grupo,Fecha,Estadio/Ciudad,Local,Goles L,Visita,Goles V,Observaciones,Resultado
Inglaterra 1966,"Primera, Grupo C",20 de julio de 1966,"Old Trafford, Manchester",Hungría,3,Bulgaria,1,PT 2 a 1.,Local
Inglaterra 1966,"Primera, Grupo D",20 de julio de 1966,"Roker Park Ground, Sunderland",Unión Soviética,2,Chile,1,PT 1 a 1.,Local
Inglaterra 1966,"Cuartos de Final, partido 1",23 de julio de 1966,"Goodison Park, Liverpool",Portugal,5,Corea del Norte,3,PT 2 a 3.,Local
Inglaterra 1966,"Cuartos de Final, partido 2",23 de julio de 1966,"Hillsborough, Sheffield",Alemania Occidental,4,Uruguay,0,PT 1 a 0.,Local
Inglaterra 1966,"Cuartos de Final, partido 3",23 de julio de 1966,"Roker Park Ground, Sunderland",Unión Soviética,2,Hungría,1,PT 1 a 0.,Local
Inglaterra 1966,"Cuartos de Final, partido 4",23 de julio de 1966,"Wembley, Londres",Inglaterra,1,Argentina,0,PT 0 a 0.,Local
Inglaterra 1966,Semifinal 1,25 de julio de 1966,"Goodison Park, Liverpool",Alemania Occidental,2,Unión Soviética,1,PT 1 a 0.,Local
Inglaterra 1966,Semifinal 2,26 de julio de 1966,"Wembley, Londres",Inglaterra,2,Portugal,1,PT 1 a 0.,Local
Inglaterra 1966,Tercer y Cuarto Puesto,28 de julio de 1966,"Wembley, Londres",Portugal,2,Unión Soviética,1,PT 1 a 1.,Local
Inglaterra 1966,Final,30 de julio de 1966,"Wembley, Londres",Inglaterra,4,Alemania Occidental,2,"PT 1 a 1, ST 2 a 2. Suplementario.",Local
México 1970,"Primera, Grupo A",31 de mayo de 1970,"Azteca, México",México,0,Unión Soviética,0,PT 0 a 0.,Empate
México 1970,"Primera, Grupo B",2 de junio de 1970,"Cuauhtemoc, Puebla",Uruguay,2,Israel,0,PT 1 a 0.,Local
México 1970,"Primera, Grupo C",2 de junio de 1970,"Jalisco, Guadalajara",Inglaterra,1,Rumania,0,PT 0 a 0.,Local
México 1970,"Primera, Grupo D",2 de junio de 1970,"Guanajuato, León",Perú,3,Bulgaria,2,PT 0 a 1.,Local
México 1970,"Primera, Grupo A",3 de junio de 1970,"Azteca, México",Bélgica,3,El Salvador,0,PT 1 a 0.,Local
México 1970,"Primera, Grupo B",3 de junio de 1970,"Luis Dosal, Toluca",Italia,1,Suecia,0,PT 1 a 0.,Local
México 1970,"Primera, Grupo C",3 de junio de 1970,"Jalisco, Guadalajara",Brasil,4,Checoslovaquia,1,PT 1 a 1.,Local
México 1970,"Primera, Grupo D",3 de junio de 1970,"Guanajuato, León",Alemania Occidental,2,Marruecos,1,PT 0 a 1.,Local
México 1970,"Primera, Grupo A",6 de junio de 1970,"Azteca, México",Unión Soviética,4,Bélgica,1,PT 1 a 0.,Local
México 1970,"Primera, Grupo B",6 de junio de 1970,"Cuauhtemoc, Puebla",Uruguay,0,Italia,0,PT 0 a 0.,Empate
México 1970,"Primera, Grupo C",6 de junio de 1970,"Jalisco, Guadalajara",Rumania,2,Checoslovaquia,1,PT 0 a 1.,Local
México 1970,"Primera, Grupo D",6 de junio de 1970,"Guanajuato, León",Perú,3,Marruecos,0,PT 0 a 0.,Local
México 1970,"Primera, Grupo A",7 de junio de 1970,"Azteca, México",México,4,El Salvador,0,PT 1 a 0.,Local
México 1970,"Primera, Grupo B",7 de junio de 1970,"Luis Dosal, Toluca",Suecia,1,Israel,1,PT 0 a 0.,Empate
México 1970,"Primera, Grupo C",7 de junio de 1970,"Jalisco, Guadalajara",Brasil,1,Inglaterra,0,PT 0 a 0.,Local
México 1970,"Primera, Grupo D",7 de junio de 1970,"Guanajuato, León",Alemania Occidental,5,Bulgaria,2,PT 2 a 1.,Local
México 1970,"Primera, Grupo A",10 de junio de 1970,"Azteca, México",Unión Soviética,2,El Salvador,0,PT 0 a 0.,Local
México 1970,"Primera, Grupo B",10 de junio de 1970,"Cuauhtemoc, Puebla",Suecia,1,Uruguay,0,PT 0 a 0.,Local
México 1970,"Primera, Grupo C",10 de junio de 1970,"Jalisco, Guadalajara",Brasil,3,Rumania,2,PT 2 a 1.,Local
México 1970,"Primera, Grupo D",10 de junio de 1970,"Guanajuato, León",Alemania Occidental,3,Perú,1,PT 3 a 1.,Local
México 1970,"Primera, Grupo A",11 de junio de 1970,"Azteca, México",México,1,Bélgica,0,PT 1 a 0.,Local
México 1970,"Primera, Grupo B",11 de junio de 1970,"Luis Dosal, Toluca",Italia,0,Israel,0,PT 0 a 0.,Empate
México 1970,"Primera, Grupo C",11 de junio de 1970,"Jalisco, Guadalajara",Inglaterra,1,Checoslovaquia,0,PT 0 a 0.,Local
México 1970,"Primera, Grupo D",11 de junio de 1970,"Guanajuato, León",Bulgaria,1,Marruecos,1,PT 1 a 0.,Empate
México 1970,"Cuartos de Final, partido 1",14 de junio de 1970,"Guanajuato, León",Alemania Occidental,3,Inglaterra,2,"PT 0 a 1, ST 2 a 2. Suplementario",Local
México 1970,"Cuartos de Final, partido 2",14 de junio de 1970,"Jalisco, Guadalajara",Brasil,4,Perú,2,PT 2 a 1.,Local
México 1970,"Cuartos de Final, partido 3",14 de junio de 1970,"Luis Dosal, Toluca",Italia,4,México,1,PT 1 a 1.,Local
México 1970,"Cuartos de Final, partido 4",14 de junio de 1970,"Azteca, México",Uruguay,1,Unión Soviética,0,"PT 0 a 0, ST 0 a 0. Suplementario.",Local
México 1970,Semifinal 1,17 de junio de 1970,"Jalisco, Guadalajara",Brasil,3,Uruguay,1,PT 1 a 1.,Local
México 1970,Semifinal 2,17 de junio de 1970,"Azteca, México",Italia,4,Alemania Occidental,3,"PT 1 a 0, ST 1 a 1. Suplementario.",Local
México 1970,Tercer y Cuarto Puesto,20 de junio de 1970,"Azteca, México",Alemania Occidental,1,Uruguay,0,PT 1 a 0.,Local
México 1970,Final,21 de junio de 1970,"Azteca, México",Brasil,4,Italia,1,PT 1 a 1.,Local
Alemania Occidental 1974,"Primera, Grupo B",13 de junio de 1974,"Waldstadion, Frankfurt",Brasil,0,Yugoslavia,0,PT 0 a 0.,Empate
Alemania Occidental 1974,"Primera, Grupo A",14 de junio de 1974,"Olympiastadion, Berlín",Alemania Occidental,1,Chile,0,PT 1 a 0.,Local
Alemania Occidental 1974,"Primera, Grupo A",14 de junio de 1974,"Volksparkstadion, Hamburgo",Alemania Oriental,2,Australia,0,PT 0 a 0.,Local
Alemania Occidental 1974,"Primera, Grupo B",14 de junio de 1974,"Westfalenstadion, Dortmund",Zaire,0,Escocia,2,PT 0 a 2.,Visita
Alemania Occidental 1974,"Primera, Grupo C",15 de junio de 1974,"Niedersachsenstadion, Hanover",Uruguay,0,Países Bajos,2,PT 0 a 1.,Visita
Alemania Occidental 1974,"Primera, Grupo C",15 de junio de 1974,"Rheinstadion, Dusseldorf",Suecia,0,Bulgaria,0,PT 0 a 0.,Empate
Alemania Occidental 1974,"Primera, Grupo D",15 de junio de 1974,"Olympiastadion, Munich",Italia,3,Haití,0,PT 0 a 0.,Local
Alemania Occidental 1974,"Primera, Grupo D",15 de junio de 1974,"Neckarstadion, Stuttgart",Polonia,3,Argentina,2,PT 2 a 0.,Local
Alemania Occidental 1974,"Primera, Grupo A",18 de junio de 1974,"Volksparkstadion, Hamburgo",Australia,0,Alemania Occidental,3,Pt 0 a 2.,Visita
Alemania Occidental 1974,"Primera, Grupo A",18 de junio de 1974,"Olympiastadion, Berlín",Chile,1,Alemania Oriental,1,PT 0 a 0.,Empate
Alemania Occidental 1974,"Primera, Grupo B",18 de junio de 1974,"Parkstadion, Genselkirchen",Yugoslavia,9,Zaire,0,PT 6 a 0.,Local
Alemania Occidental 1974,"Primera, Grupo B",18 de junio de 1974,"Waldstadion, Frankfurt",Escocia,0,Brasil,0,PT 0 a 0.,Empate
Alemania Occidental 1974,"Primera, Grupo C",19 de junio de 1974,"Niedersachsenstadion, Hanover",Bulgaria,1,Uruguay,1,PT 0 a 0.,Empate
Alemania Occidental 1974,"Primera, Grupo C",19 de junio de 1974,"Westfalenstadion, Dortmund",Países Bajos,0,Suecia,0,PT 0 a 0.,Empate
Alemania Occidental 1974,"Primera, Grupo D",19 de junio de 1974,"Neckarstadion, Stuttgart",Argentina,1,Italia,1,PT 1 a 1.,Empate
Alemania Occidental 1974,"Primera, Grupo D",19 de junio de 1974,"Olympiastadion, Munich",Haití,0,Polonia,7,PT 0 a 5.,Visita
Alemania Occidental 1974,"Primera, Grupo A",22 de junio de 1974,"Olympiastadion, Berlín",Australia,0,Chile,0,PT 0 a 0.,Empate
Alemania Occidental 1974,"Primera, Grupo A",22 de junio de 1974,"Volksparkstadion, Hamburgo",Alemania Oriental,1,Alemania Occidental,0,PT 0 a 0.,Local
Alemania Occidental 1974,"Primera, Grupo B",22 de junio de 1974,"Waldstadion, Frankfurt",Escocia,1,Yugoslavia,1,PT 0 a 0.,Empate
Alemania Occidental 1974,"Primera, Grupo B",22 de junio de 1974,"Waldstadion, Frankfurt",Zaire,0,Brasil,3,PT 0 a 1.,Visita
Alemania Occidental 1974,"Primera, Grupo C",23 de junio de 1974,"Westfalenstadion, Dortmund",Bulgaria,1,Países Bajos,4,PT 0 a 2.,Visita
Alemania Occidental 1974,"Primera, Grupo C",23 de junio de 1974,"Rheinstadion, Dusseldorf",Suecia,3,Uruguay,0,PT 0 a 0.,Local
Alemania Occidental 1974,"Primera, Grupo D",23 de junio de 1974,"Olympiastadion, Munich",Argentina,4,Haití,1,PT 2 a 0.,Local
Alemania Occidental 1974,"Primera, Grupo D",23 de junio de 1974,"Neckarstadion, Stuttgart",Polonia,2,Italia,1,PT 2 a 0.,Local
Alemania Occidental 1974,"Segunda, Grupo 1",26 de junio de 1974,"Parkstadion, Genselkirchen",Países Bajos,4,Argentina,0,PT 2 a 0.,Local
Alemania Occidental 1974,"Segunda, Grupo 1",26 de junio de 1974,"Niedersachsenstadion, Hanover",Brasil,1,Alemania Oriental,0,PT 0 a 0.,Local
Alemania Occidental 1974,"Segunda, Grupo 2",26 de junio de 1974,"Rheinstadion, Dusseldorf",Yugoslavia,0,Alemania Occidental,2,PT 0 a 1.,Visita
Alemania Occidental 1974,"Segunda, Grupo 2",26 de junio de 1974,"Neckarstadion, Stuttgart",Suecia,0,Polonia,1,PT 0 a 1.,Visita
Alemania Occidental 1974,"Segunda, Grupo 1",30 de junio de 1974,"Niedersachsenstadion, Hanover",Argentina,1,Brasil,2,PT 1 a 1.,Visita
Alemania Occidental 1974,"Segunda, Grupo 1",30 de junio de 1974,"Parkstadion, Genselkirchen",Alemania Oriental,0,Países Bajos,2,PT 0 a 1.,Visita
Alemania Occidental 1974,"Segunda, Grupo 2",30 de junio de 1974,"Waldstadion, Frankfurt",Polonia,2,Yugoslavia,1,PT 1 a 1.,Local
Alemania Occidental 1974,"Segunda, Grupo 2",30 de junio de 1974,"Rheinstadion, Dusseldorf",Alemania Occidental,4,Suecia,2,PT 0 a 1.,Local
Alemania Occidental 1974,"Segunda, Grupo 1",3 de julio de 1974,"Parkstadion, Genselkirchen",Argentina,1,Alemania Oriental,1,PT 1 a 1.,Empate
Alemania Occidental 1974,"Segunda, Grupo 1",3 de julio de 1974,"Westfalenstadion, Dortmund",Países Bajos,2,Brasil,0,PT 0 a 0.,Local
Alemania Occidental 1974,"Segunda, Grupo 2",3 de julio de 1974,"Waldstadion, Frankfurt",Polonia,0,Alemania Occidental,1,PT 0 a 0.,Visita
Alemania Occidental 1974,"Segunda, Grupo 2",3 de julio de 1974,"Rheinstadion, Dusseldorf",Suecia,2,Yugoslavia,1,PT 1 a 1.,Local
Alemania Occidental 1974,Tercer y Cuarto Puesto,6 de julio de 1974,"Olympiastadion, Munich",Brasil,0,Polonia,1,PT 0 a 0.,Visita
Alemania Occidental 1974,Final,7 de julio de 1974,"Olympiastadion, Munich",Países Bajos,1,Alemania Occidental,2,PT 1 a 2.,Visita
Argentina 1978,"Primera, Grupo B",1 de junio de 1978,"River Plate, Buenos Aires",Alemania Occidental,0,Polonia,0,PT 0 a 0.,Empate
Argentina 1978,"Primera, Grupo A",2 de junio de 1978,"Mar del Plata, Mar del Plata",Italia,2,Francia,1,PT 1 a 1.,Local
Argentina 1978,"Primera, Grupo A",2 de junio de 1978,"River Plate, Buenos Aires",Argentina,2,Hungría,1,PT 1 a 1.,Local
Argentina 1978,"Primera, Grupo B",2 de junio de 1978,"Nuevo Rosario, Rosario",Túnez,3,México,1,PT 0 a 1.,Local
Argentina 1978,"Primera, Grupo C",3 de junio de 1978,"José Amalfitani, Buenos Aires",Austria,2,España,1,PT 1 a 1.,Local
Argentina 1978,"Primera, Grupo C",3 de junio de 1978,"Mar del Plata, Mar del Plata",Suecia,1,Brasil,1,PT 1 a 1.,Empate
Argentina 1978,"Primera, Grupo D",3 de junio de 1978,"Chateau Carrera, Córdoba",Perú,3,Escocia,1,PT 1 a 1.,Local
Argentina 1978,"Primera, Grupo D",3 de junio de 1978,"Mendoza, Mendoza",Países Bajos,3,Irán,0,PT 1 a 0.,Local
Argentina 1978,"Primera, Grupo A",6 de junio de 1978,"Mar del Plata, Mar del Plata",Italia,3,Hungría,1,PT 2 a 0.,Local
Argentina 1978,"Primera, Grupo A",6 de junio de 1978,"River Plate, Buenos Aires",Argentina,2,Francia,1,PT 1 a 0.,Local
Argentina 1978,"Primera, Grupo B",6 de junio de 1978,"Chateau Carrera, Córdoba",Alemania Occidental,6,México,0,PT 4 a 0.,Local
Argentina 1978,"Primera, Grupo B",6 de junio de 1978,"Nuevo Rosario, Rosario",Polonia,1,Túnez,0,PT 1 a 0.,Local
Argentina 1978,"Primera, Grupo C",7 de junio de 1978,"José Amalfitani, Buenos Aires",Austria,1,Suecia,0,PT 1 a 0.,Local
Argentina 1978,"Primera, Grupo C",7 de junio de 1978,"Mar del Plata, Mar del Plata",Brasil,0,España,0,PT 0 a 0.,Empate
Argentina 1978,"Primera, Grupo D",7 de junio de 1978,"Chateau Carrera, Córdoba",Escocia,1,Irán,1,PT 1 a 0.,Empate
Argentina 1978,"Primera, Grupo D",7 de junio de 1978,"Mendoza, Mendoza",Perú,0,Países Bajos,0,PT 0 a 0.,Empate
Argentina 1978,"Primera, Grupo A",10 de junio de 1978,"Mar del Plata, Mar del Plata",Francia,3,Hungría,1,PT 3 a 1.,Local
Argentina 1978,"Primera, Grupo A",10 de junio de 1978,"River Plate, Buenos Aires",Italia,1,Argentina,0,PT 0 a 0.,Local
Argentina 1978,"Primera, Grupo B",10 de junio de 1978,"Chateau Carrera, Córdoba",Alemania Occidental,0,Túnez,0,PT 0 a 0.,Empate
Argentina 1978,"Primera, Grupo B",10 de junio de 1978,"Nuevo Rosario, Rosario",Polonia,3,México,1,PT 1 a 0.,Local
Argentina 1978,"Primera, Grupo C",11 de junio de 1978,"José Amalfitani, Buenos Aires",España,1,Suecia,0,PT 0 a 0.,Local
Argentina 1978,"Primera, Grupo C",11 de junio de 1978,"Mar del Plata, Mar del Plata",Brasil,1,Austria,0,PT 1 a 0.,Local
Argentina 1978,"Primera, Grupo D",11 de junio de 1978,"Chateau Carrera, Córdoba",Perú,4,Irán,1,PT 3 a 1.,Local
Argentina 1978,"Primera, Grupo D",11 de junio de 1978,"Mendoza, Mendoza",Escocia,3,Países Bajos,2,PT 1 a 1.,Local
Argentina 1978,"Segunda, Grupo 1",14 de junio de 1978,"Chateau Carrera, Córdoba",Países Bajos,5,Austria,1,PT 3 a 0.,Local
Argentina 1978,"Segunda, Grupo 1",14 de junio de 1978,"River Plate, Buenos Aires",Alemania Occidental,0,Italia,0,PT 0 a 0.,Empate
Argentina 1978,"Segunda, Grupo 2",14 de junio de 1978,"Mendoza, Mendoza",Brasil,3,Perú,0,PT 2 a 0.,Local
Argentina 1978,"Segunda, Grupo 2",14 de junio de 1978,"Nuevo Rosario, Rosario",Argentina,2,Polonia,0,PT 1 a 0.,Local
Argentina 1978,"Segunda, Grupo 1",18 de junio de 1978,"Chateau Carrera, Córdoba",Alemania Occidental,2,Países Bajos,2,PT 1 a 1.,Empate
Argentina 1978,"Segunda, Grupo 1",18 de junio de 1978,"River Plate, Buenos Aires",Italia,1,Austria,0,PT 1 a 0.,Local
Argentina 1978,"Segunda, Grupo 2",18 de junio de 1978,"Mendoza, Mendoza",Polonia,1,Perú,0,PT 0 a 0.,Local
Argentina 1978,"Segunda, Grupo 2",18 de junio de 1978,"Nuevo Rosario, Rosario",Argentina,0,Brasil,0,PT 0 a 0.,Empate
Argentina 1978,"Segunda, Grupo 1",21 de junio de 1978,"Chateau Carrera, Córdoba",Austria,3,Alemania Occidental,2,PT 0 a 1.,Local
Argentina 1978,"Segunda, Grupo 1",21 de junio de 1978,"River Plate, Buenos Aires",Países Bajos,2,Italia,1,PT 0 a 1.,Local
Argentina 1978,"Segunda, Grupo 2",21 de junio de 1978,"Mendoza, Mendoza",Brasil,3,Polonia,1,PT 1 a 1.,Local
Argentina 1978,"Segunda, Grupo 2",21 de junio de 1978,"Nuevo Rosario, Rosario",Argentina,6,Perú,0,PT 2 a 0.,Local
Argentina 1978,Tercer y Cuarto Puesto,24 de junio de 1978,"River Plate, Buenos Aires",Brasil,2,Italia,1,PT 0 a 1.,Local
Argentina 1978,Final,25 de junio de 1978,"River Plate, Buenos Aires",Argentina,3,Países Bajos,1,"PT 1 a 0, ST 1 a 1. Suplementario",Local
España 1982,"Primera, Grupo C",13 de junio de 1982,"Camp Nou, Barcelona",Argentina,0,Bélgica,1,PT 0 a 0.,Visita
España 1982,"Primera, Grupo A",14 de junio de 1982,"Balaidos, Vigo",Italia,0,Polonia,0,PT 0 a 0.,Empate
España 1982,"Primera, Grupo F",14 de junio de 1982,"Sánchez Pizjuan, Sevilla",Brasil,2,Unión Soviética,1,PT 0 a 1.,Local
España 1982,"Primera, Grupo A",15 de junio de 1982,"Riazor, La Coruña",Perú,0,Camerún,0,PT 0 a 0.,Empate
España 1982,"Primera, Grupo C",15 de junio de 1982,"Nuevo Estadio, Elche",Hungría,10,El Salvador,1,PT 3 a 0.,Local
España 1982,"Primera, Grupo F",15 de junio de 1982,"La Rosaleda, Málaga",Escocia,5,Nueva Zelandia,2,PT 3 a 0.,Local
España 1982,"Primera, Grupo B",16 de junio de 1982,"El Molinón, Gijón",Alemania Occidental,1,Argelia,2,PT 0 a 0.,Visita
España 1982,"Primera, Grupo D",16 de junio de 1982,"San Mamés, Bilbao",Inglaterra,3,Francia,1,PT 1 a 1.,Local
España 1982,"Primera, Grupo E",16 de junio de 1982,"Luis Casanova, Valencia",España,1,Honduras,1,PT 0 a 1.,Empate
España 1982,"Primera, Grupo B",17 de junio de 1982,"Carlos Tartiere, Oviedo",Chile,0,Austria,1,PT 0 a 1.,Visita
España 1982,"Primera, Grupo D",17 de junio de 1982,"José Zorrilla, Valladolid",Checoslovaquia,1,Kuwait,1,PT 1 a 0.,Empate
España 1982,"Primera, Grupo E",17 de junio de 1982,"La Romareda, Zaragoza",Yugoslavia,0,Irlanda del Norte,0,PT 0 a 0.,Empate
España 1982,"Primera, Grupo A",18 de junio de 1982,"Balaidos, Vigo",Italia,1,Perú,1,PT 1 a 0.,Empate
España 1982,"Primera, Grupo C",18 de junio de 1982,"José Rico Pérez, Alicante",Argentina,4,Hungría,1,PT 2 a 0.,Local
España 1982,"Primera, Grupo F",18 de junio de 1982,"Benito Villamarín, Sevilla",Brasil,4,Escocia,1,PT 1 a 1.,Local
España 1982,"Primera, Grupo A",19 de junio de 1982,"Riazor, La Coruña",Polonia,0,Camerún,0,PT 0 a 0.,Empate
España 1982,"Primera, Grupo C",19 de junio de 1982,"Nuevo Estadio, Elche",Bélgica,1,El Salvador,0,PT 1 a 0.,Local
España 1982,"Primera, Grupo F",19 de junio de 1982,"La Rosaleda, Málaga",Unión Soviética,3,Nueva Zelandia,0,PT 1 a 0.,Local
España 1982,"Primera, Grupo B",20 de junio de 1982,"El Molinón, Gijón",Alemania Occidental,4,Chile,1,PT 1 a 0.,Local
España 1982,"Primera, Grupo D",20 de junio de 1982,"San Mamés, Bilbao",Inglaterra,2,Checoslovaquia,0,PT 0 a 0.,Local
España 1982,"Primera, Grupo E",20 de junio de 1982,"Luis Casanova, Valencia",España,2,Yugoslavia,1,PT 1 a 1.,Local
España 1982,"Primera, Grupo B",21 de junio de 1982,"Carlos Tartiere, Oviedo",Argelia,0,Austria,2,PT 0 a 0.,Visita
España 1982,"Primera, Grupo D",21 de junio de 1982,"José Zorrilla, Valladolid",Francia,4,Kuwait,1,PT 2 a 0.,Local
España 1982,"Primera, Grupo E",21 de junio de 1982,"La Romareda, Zaragoza",Honduras,1,Irlanda del Norte,1,PT 0 a 1.,Empate
España 1982,"Primera, Grupo A",22 de junio de 1982,"Riazor, La Coruña",Polonia,5,Perú,1,PT 0 a 0.,Local
España 1982,"Primera, Grupo C",22 de junio de 1982,"Nuevo Estadio, Elche",Bélgica,1,Hungría,1,PT 0 a 1.,Empate
España 1982,"Primera, Grupo F",22 de junio de 1982,"La Rosaleda, Málaga",Unión Soviética,2,Escocia,2,PT 0 a 1.,Empate
España 1982,"Primera, Grupo A",23 de junio de 1982,"Balaidos, Vigo",Italia,1,Camerún,1,PT 0 a 0.,Empate
España 1982,"Primera, Grupo C",23 de junio de 1982,"José Rico Pérez, Alicante",Argentina,2,El Salvador,0,PT 1 a 0.,Local
España 1982,"Primera, Grupo F",23 de junio de 1982,"Benito Villamarín, Sevilla",Brasil,4,Nueva Zelandia,0,PT 2 a 0.,Local
España 1982,"Primera, Grupo B",24 de junio de 1982,"Carlos Tartiere, Oviedo",Argelia,3,Chile,2,PT 3 a 0.,Local
España 1982,"Primera, Grupo D",24 de junio de 1982,"José Zorrilla, Valladolid",Francia,1,Checoslovaquia,1,PT 0 a 0.,Empate
España 1982,"Primera, Grupo E",24 de junio de 1982,"La Romareda, Zaragoza",Honduras,0,Yugoslavia,1,PT 0 a 0.,Visita
España 1982,"Primera, Grupo B",25 de junio de 1982,"El Molinón, Gijón",Alemania Occidental,1,Austria,0,PT 1 a 0.,Local
España 1982,"Primera, Grupo D",25 de junio de 1982,"San Mamés, Bilbao",Inglaterra,1,Kuwait,0,PT 1 a 0.,Local
España 1982,"Primera, Grupo E",25 de junio de 1982,"Luis Casanova, Valencia",Irlanda del Norte,1,España,0,PT 0 a 0.,Local
España 1982,"Segunda, Grupo 1",28 de junio de 1982,"Camp Nou, Barcelona",Polonia,3,Bélgica,0,PT 2 a 0.,Local
España 1982,"Segunda, Grupo 4",28 de junio de 1982,"Vicente Calderón, Madrid",Austria,0,Francia,1,PT 0 a 1.,Visita
España 1982,"Segunda, Grupo 2",29 de junio de 1982,"Santiago Bernabeu, Madrid",Alemania Occidental,0,Inglaterra,0,PT 0 a 0.,Empate
España 1982,"Segunda, Grupo 3",29 de junio de 1982,"Sarria, Barcelona",Italia,2,Argentina,1,PT 0 a 0.,Local
España 1982,"Segunda, Grupo 1",1 de julio de 1982,"Camp Nou, Barcelona",Bélgica,0,Unión Soviética,1,PT 0 a 0.,Visita
España 1982,"Segunda, Grupo 4",1 de julio de 1982,"Vicente Calderón, Madrid",Austria,2,Irlanda del Norte,2,PT 0 a 1.,Empate
España 1982,"Segunda, Grupo 2",2 de julio de 1982,"Santiago Bernabeu, Madrid",Alemania Occidental,2,España,1,PT 0 a 0.,Local
España 1982,"Segunda, Grupo 3",2 de julio de 1982,"Sarria, Barcelona",Argentina,1,Brasil,3,PT 0 a 1.,Visita
España 1982,"Segunda, Grupo 1",4 de julio de 1982,"Camp Nou, Barcelona",Polonia,0,Unión Soviética,0,PT 0 a 0.,Empate
España 1982,"Segunda, Grupo 4",4 de julio de 1982,"Vicente Calderón, Madrid",Francia,4,Irlanda del Norte,1,PT 1 a 0.,Local
España 1982,"Segunda, Grupo 2",5 de julio de 1982,"Santiago Bernabeu, Madrid",España,0,Inglaterra,0,PT 0 a 0.,Empate
España 1982,"Segunda, Grupo 3",5 de julio de 1982,"Sarria, Barcelona",Italia,3,Brasil,2,PT 2 a 1.,Local
España 1982,Semifinal 1,8 de julio de 1982,"Camp Nou, Barcelona",Polonia,0,Italia,2,PT 0 a 1.,Visita
España 1982,Semifinal 2,8 de julio de 1982,"Sánchez Pizjuan, Sevilla",Alemania Occidental,8,Francia,7,"PT 1 a 1, ST 1 a 1, Suplementario 3 a 3. Penales (5 a 4).",Local
España 1982,Tercer y Cuarto Puesto,10 de julio de 1982,"José Rico Pérez, Alicante",Polonia,3,Francia,2,PT 2 a 1.,Local
España 1982,Finales,11 de julio de 1982,"Santiago Bernabeu, Madrid",Italia,3,Alemania Occidental,1,PT 0 a 0.,Local
México 1986,"Primera, Grupo A",31 de mayo de 1986,"Azteca, México",Bulgaria,1,Italia,1,PT 0 a 1.,Empate
México 1986,"Primera, Grupo C",1 de junio de 1986,"Nou Camp, León",Canadá,0,Francia,1,PT 0 a 0.,Visita
México 1986,"Primera, Grupo D",1 de junio de 1986,"Jalisco, Guadalajara",España,0,Brasil,1,PT 0 a 0.,Visita
México 1986,"Primera, Grupo A",2 de junio de 1986,"Olímpico, México",Argentina,3,Corea del Sur,1,PT 2 a 0.,Local
México 1986,"Primera, Grupo C",2 de junio de 1986,"Irapuato, Irapuato",Unión Soviética,6,Hungría,0,PT 3 a 0.,Local
México 1986,"Primera, Grupo F",2 de junio de 1986,"Universitario, Monterrey",Marruecos,0,Polonia,0,PT 0 a 0.,Empate
México 1986,"Primera, Grupo B",3 de junio de 1986,"Azteca, México",Bélgica,1,México,2,PT 1 a 2.,Visita
México 1986,"Primera, Grupo D",3 de junio de 1986,"Tres de Marzo, Guadalajara",Argelia,1,Irlanda del Norte,1,PT 0 a 1.,Empate
México 1986,"Primera, Grupo F",3 de junio de 1986,"Tecnológico, Monterrey",Portugal,1,Inglaterra,0,PT 0 a 0.,Local
México 1986,"Primera, Grupo B",4 de junio de 1986,"Bombonera, Toluca",Paraguay,1,Iraq,0,PT 1 a 0.,Local
México 1986,"Primera, Grupo E",4 de junio de 1986,"La Corregidora, Querétaro",Uruguay,1,Alemania Occidental,1,PT 1 a 0.,Empate
México 1986,"Primera, Grupo E",4 de junio de 1986,"Neza, Nezahualcoyotl",Escocia,0,Dinamarca,1,PT 0 a 0.,Visita
México 1986,"Primera, Grupo A",5 de junio de 1986,"Cuauhtemoc, Puebla",Italia,1,Argentina,1,PT 1 a 1.,Empate
México 1986,"Primera, Grupo A",5 de junio de 1986,"Olímpico, México",Corea del Sur,1,Bulgaria,1,PT 0 a 1.,Empate
México 1986,"Primera, Grupo C",5 de junio de 1986,"Nou Camp, León",Francia,1,Unión Soviética,1,PT 0 a 0.,Empate
México 1986,"Primera, Grupo C",6 de junio de 1986,"Irapuato, Irapuato",Hungría,2,Canadá,0,PT 1 a 0.,Local
México 1986,"Primera, Grupo D",6 de junio de 1986,"Jalisco, Guadalajara",Brasil,1,Argelia,0,PT 0 a 0.,Local
México 1986,"Primera, Grupo F",6 de junio de 1986,"Tecnológico, Monterrey",Inglaterra,0,Marruecos,0,PT 0 a 0.,Empate
México 1986,"Primera, Grupo B",7 de junio de 1986,"Azteca, México",México,1,Paraguay,1,PT 1 a 0.,Empate
México 1986,"Primera, Grupo D",7 de junio de 1986,"Tres de Marzo, Guadalajara",Irlanda del Norte,1,España,2,PT 0 a 2.,Visita
México 1986,"Primera, Grupo F",7 de junio de 1986,"Universitario, Monterrey",Polonia,1,Portugal,0,PT 0 a 0.,Local
México 1986,"Primera, Grupo B",8 de junio de 1986,"Bombonera, Toluca",Iraq,1,Bélgica,2,PT 0 a 2.,Visita
México 1986,"Primera, Grupo E",8 de junio de 1986,"La Corregidora, Querétaro",Alemania Occidental,2,Escocia,1,PT 1 a 1.,Local
